data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2023-10-31 01:58:47.327180;3334;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1859;M. BENZ;O500 U                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1004;TRANSPORTES COLETIVOS TREVO LTDA;IXC2029;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;2231;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC2287;M. BENZ;O500MA                                            ;2016-02-17;2015.0;DIESEL
2023-10-31 01:58:47.327180;6595;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV0F82;M. BENZ;OF 1721L;2023-02-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;6759;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBV6H39;M. BENZ;OF 1721                                           ;2023-03-09;2022.0;DIESEL
2023-10-31 01:58:47.327180;6577;NORTRAN TRANSPORTES COLETIVOS LTDA;JBY7B74;M. BENZ;OF 1721                                           ;2023-05-15;2022.0;DIESEL
2023-10-31 01:58:47.327180;6437;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E64;Mercedes Benz;OF1619;2023-09-27;2023.0;DIESEL
2023-10-31 01:58:47.327180;1121;TRANSPORTES COLETIVOS TREVO LTDA;IXB9680;M. BENZ;O500MA                                            ;2016-02-11;2015.0;DIESEL
2023-10-31 01:58:47.327180;32;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D90;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;12;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0B44;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;6689;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBR2H34;M. BENZ;OF 1721                                           ;2022-08-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;6648;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBR8B06;M. BENZ;OF 1721                                           ;2022-08-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;6712;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBT0J72;M. BENZ;OF 1721                                           ;2022-09-21;2022.0;DIESEL
2023-10-31 01:58:47.327180;6706;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBT9H33;M. BENZ;OF 1721L;2023-01-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;4833;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBV2C30;M. BENZ;OF1519;2023-02-27;2022.0;DIESEL
2023-10-31 01:58:47.327180;6596;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV9I15;M. BENZ;OF 1721L;2023-03-15;2022.0;DIESEL
2023-10-31 01:58:47.327180;1192;TRANSPORTES COLETIVOS TREVO LTDA;JCD9C21;M. BENZ;OF 1721L;2023-08-22;2023.0;DIESEL
2023-10-31 01:58:47.327180;6455;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A48;M. BENZ;OF 1721L;2023-08-15;2023.0;DIESEL
2023-10-31 01:58:47.327180;6723;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCG6I10;M. BENZ;OF 1721L;2023-10-13;2023.0;DIESEL
2023-10-31 01:58:47.327180;6471;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1074;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3319;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1089;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4504;VIACAO ALTO PETROPOLIS LTDA;IXC1426;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6635;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1443;M. BENZ;OF 1721                                           ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;4824;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1695;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;1113;TRANSPORTES COLETIVOS TREVO LTDA;IXC1984;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;4335;VIACAO ESTORIL LTDA;IXC3026;M. BENZ;O-500M                                            ;2016-02-18;2015.0;DIESEL
2023-10-31 01:58:47.327180;2196;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9294;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;2329;VIACAO BELEM NOVO LTDA;IXB9700;M. BENZ;OF 1721                                           ;2016-02-11;2015.0;DIESEL
2023-10-31 01:58:47.327180;6111;AUTO VIACAO NAVEGANTES LTDA;IYW2129;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;2300;VIACAO BELEM NOVO LTDA;IXC1607;M. BENZ;O500MA                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;2352;VIACAO BELEM NOVO LTDA;IXC1624;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;6139;AUTO VIACAO NAVEGANTES LTDA;IXC1758;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;6133;AUTO VIACAO NAVEGANTES LTDA;IXC1782;VOLVO                                             ;B290R                                             ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;3341;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC2078;M. BENZ;O500MA                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;6764;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC2723;M. BENZ;O500MA                                            ;2016-02-17;2015.0;DIESEL
2023-10-31 01:58:47.327180;2297;VIACAO BELEM NOVO LTDA;IXC8556;M. BENZ;OF 1721                                           ;2016-03-02;2015.0;DIESEL
2023-10-31 01:58:47.327180;6533;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1873;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;10;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D44;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;2197;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9295;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;2193;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9296;M. BENZ;O-500M                                            ;2016-02-13;2015.0;DIESEL
2023-10-31 01:58:47.327180;1191;TRANSPORTES COLETIVOS TREVO LTDA;IXC1021;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;1119;TRANSPORTES COLETIVOS TREVO LTDA;IXC1022;VW                                       ;17230                                             ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3322;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1031;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;3321;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1068;M. BENZ;O-500M                                            ;2016-02-15;2015.0;DIESEL
2023-10-31 01:58:47.327180;6121;AUTO VIACAO NAVEGANTES LTDA;IXC1677;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;4815;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1681;M. BENZ;O-500M                                            ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;4820;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1731;M. BENZ;OF 1721                                           ;2016-02-16;2015.0;DIESEL
2023-10-31 01:58:47.327180;4338;VIACAO ESTORIL LTDA;IXC3043;M. BENZ;O500 U                                            ;2016-02-18;2015.0;DIESEL
2023-10-31 01:58:47.327180;1130;TRANSPORTES COLETIVOS TREVO LTDA;IXB9413;M. BENZ;O500MA                                            ;2016-02-10;2015.0;DIESEL
2023-10-31 01:58:47.327180;6657;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B72;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;6659;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E25;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;2330;VIACAO BELEM NOVO LTDA;IXB9593;M. BENZ;OF 1721                                           ;2016-02-11;2015.0;DIESEL
2023-10-31 01:58:47.327180;6493;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1868;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;6499;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1864;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;6770;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2062;M. BENZ;OF 1721                                           ;2018-10-29;2018.0;DIESEL
2023-10-31 01:58:47.327180;6152;AUTO VIACAO NAVEGANTES LTDA;IZO5J45;M. BENZ;OF 1721L;2019-09-25;2019.0;DIESEL
2023-10-31 01:58:47.327180;6654;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E46;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;3348;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ5A08;M. BENZ;OF1519;2019-10-25;2019.0;DIESEL
2023-10-31 01:58:47.327180;2209;VIACAO TERESOPOLIS CAVALHADA LTDA;JAC1A39;M. BENZ;OF 1721                                           ;2020-07-08;2019.0;DIESEL
2023-10-31 01:58:47.327180;36;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I27;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;6;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0C21;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;78;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8D82;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;7;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E86;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;2474;RESTINGA TRANSPORTES COLETIVOS LTDA;JBR3H73;VW                                       ;17230                                             ;2022-08-18;2022.0;DIESEL
2023-10-31 01:58:47.327180;3358;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS4E93;M. BENZ;OF 1721                                           ;2022-10-19;2022.0;DIESEL
2023-10-31 01:58:47.327180;6644;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B92;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;6663;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E54;M. BENZ;OF 1721L;2019-10-02;2019.0;DIESEL
2023-10-31 01:58:47.327180;40;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I85;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;31;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7J08;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;4;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0C55;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;66;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G63;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;6585;NORTRAN TRANSPORTES COLETIVOS LTDA;JBJ5C81;M. BENZ;OF 1721                                           ;2022-01-06;2021.0;DIESEL
2023-10-31 01:58:47.327180;4825;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBR3H33;VW                                       ;15190;2022-05-16;2022.0;DIESEL
2023-10-31 01:58:47.327180;4415;VIACAO ALTO PETROPOLIS LTDA;JBS4H33;M. BENZ;OF 1721                                           ;2022-09-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;4433;VIACAO ALTO PETROPOLIS LTDA;JBS4H91;M. BENZ;OF 1721                                           ;2022-09-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;2309;VIACAO BELEM NOVO LTDA;JBT1D80;M. BENZ;OF 1721                                           ;2022-09-12;2022.0;DIESEL
2023-10-31 01:58:47.327180;2307;VIACAO BELEM NOVO LTDA;JBT1D72;M. BENZ;OF 1721                                           ;2022-09-12;2022.0;DIESEL
2023-10-31 01:58:47.327180;1195;TRANSPORTES COLETIVOS TREVO LTDA;JCE8C12;M. BENZ;OF 1721L;2023-08-10;2023.0;DIESEL
2023-10-31 01:58:47.327180;75;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J06;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;33;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J41;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;2470;RESTINGA TRANSPORTES COLETIVOS LTDA;JBR3C97;VW                                       ;17230                                             ;2022-08-18;2022.0;DIESEL
2023-10-31 01:58:47.327180;3352;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS6G33;M. BENZ;OF 1721                                           ;2022-09-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;6442;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT7D83;M. BENZ;OF1519;2023-01-17;2022.0;DIESEL
2023-10-31 01:58:47.327180;3366;SUDESTE TRANSPORTES COLETIVOS LTDA;JBX4D76;M. BENZ;OF 1721                                           ;2023-04-13;2022.0;DIESEL
2023-10-31 01:58:47.327180;6479;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A68;M. BENZ;OF 1721L;2023-08-15;2023.0;DIESEL
2023-10-31 01:58:47.327180;2110;VIACAO TERESOPOLIS CAVALHADA LTDA;JBS5B77;M. BENZ;OF 1721                                           ;2022-08-19;2022.0;DIESEL
2023-10-31 01:58:47.327180;2107;VIACAO TERESOPOLIS CAVALHADA LTDA;JBS5A90;M. BENZ;OF 1721                                           ;2022-08-19;2022.0;DIESEL
2023-10-31 01:58:47.327180;2302;VIACAO BELEM NOVO LTDA;JBS5H05;M. BENZ;OF 1417                                           ;2022-08-17;2022.0;DIESEL
2023-10-31 01:58:47.327180;4416;VIACAO ALTO PETROPOLIS LTDA;JBS4H73;M. BENZ;OF 1721                                           ;2022-09-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;6579;NORTRAN TRANSPORTES COLETIVOS LTDA;JBU9F27;M. BENZ;OF 1721L;2023-02-17;2022.0;DIESEL
2023-10-31 01:58:47.327180;6747;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBV7E11;M. BENZ;OF 1721                                           ;2023-03-10;2022.0;DIESEL
2023-10-31 01:58:47.327180;6646;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCC6E92;Mercedes Benz;OF1619;2023-07-28;2023.0;DIESEL
2023-10-31 01:58:47.327180;6456;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF1J26;M. BENZ;OF 1721L;2023-08-15;2023.0;DIESEL
2023-10-31 01:58:47.327180;2395;VIACAO BELEM NOVO LTDA;JCF5I61;M. BENZ;OF 1721L;2023-09-22;2023.0;DIESEL
2023-10-31 01:58:47.327180;6715;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCF6D71;M. BENZ;OF 1721L;2023-06-07;2023.0;DIESEL
2023-10-31 01:58:47.327180;2333;VIACAO BELEM NOVO LTDA;JBS5H11;M. BENZ;OF 1721                                           ;2022-08-17;2022.0;DIESEL
2023-10-31 01:58:47.327180;1215;TRANSPORTES COLETIVOS TREVO LTDA;JBS7I52;M. BENZ;O500MA                                            ;2022-11-17;2022.0;DIESEL
2023-10-31 01:58:47.327180;6109;AUTO VIACAO NAVEGANTES LTDA;JBS7B59;M. BENZ;OF 1721                                           ;2022-10-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;6592;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV0F76;M. BENZ;OF 1721L;2023-02-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;6724;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBY8J78;M. BENZ;OF 1721                                           ;2023-05-12;2022.0;DIESEL
2023-10-31 01:58:47.327180;6603;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCC6F09;Mercedes Benz;OF1619;2023-07-28;2023.0;DIESEL
2023-10-31 01:58:47.327180;6458;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF1I98;M. BENZ;OF 1721L;2023-08-15;2023.0;DIESEL
2023-10-31 01:58:47.327180;2360;VIACAO BELEM NOVO LTDA;JCF5I94;M. BENZ;OF 1721L;2023-05-02;2023.0;DIESEL
2023-10-31 01:58:47.327180;6449;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E59;Mercedes Benz;OF1619;2023-09-28;2023.0;DIESEL
2023-10-31 01:58:47.327180;6716;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCF6D58;M. BENZ;OF 1721L;2023-06-07;2023.0;DIESEL
2023-10-31 01:58:47.327180;6181;AUTO VIACAO NAVEGANTES LTDA;JBS7B36;M. BENZ;OF 1721                                           ;2022-10-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;1106;TRANSPORTES COLETIVOS TREVO LTDA;JBT0C78;M. BENZ;OF 1721                                           ;2022-10-31;2022.0;DIESEL
2023-10-31 01:58:47.327180;6599;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV8J38;M. BENZ;OF 1721L;2023-03-15;2022.0;DIESEL
2023-10-31 01:58:47.327180;6104;AUTO VIACAO NAVEGANTES LTDA;JBS7B56;M. BENZ;OF 1721                                           ;2022-10-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;6576;NORTRAN TRANSPORTES COLETIVOS LTDA;JBY7B49;M. BENZ;OF 1721                                           ;2022-12-13;2022.0;DIESEL
2023-10-31 01:58:47.327180;4445;VIACAO ALTO PETROPOLIS LTDA;JBZ7H57;M. BENZ;OF 1721L;2023-06-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;6666;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCD9B30;Mercedes Benz;OF1619;2023-08-22;2023.0;DIESEL
2023-10-31 01:58:47.327180;6713;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCD9B59;M. BENZ;OF 1721L;2023-08-22;2023.0;DIESEL
2023-10-31 01:58:47.327180;6481;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A75;M. BENZ;OF 1721L;2023-09-14;2023.0;DIESEL
2023-10-31 01:58:47.327180;2354;VIACAO BELEM NOVO LTDA;JCF5I98;M. BENZ;OF 1721L;2023-05-02;2023.0;DIESEL
2023-10-31 01:58:47.327180;6719;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCF6D66;M. BENZ;OF 1721L;2023-06-07;2023.0;DIESEL
2023-10-31 01:58:47.327180;1140;TRANSPORTES COLETIVOS TREVO LTDA;IXD4009;M. BENZ;O500MA                                            ;2016-03-14;2015.0;DIESEL
2023-10-31 01:58:47.327180;3347;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ5A03;M. BENZ;OF1519;2019-10-25;2019.0;DIESEL
2023-10-31 01:58:47.327180;1;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D54;M. BENZ;OF 1721L;2020-07-24;2020.0;DIESEL
2023-10-31 01:58:47.327180;53;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I95;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;29;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I11;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;48;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I03;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;57;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D68;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;9;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D81;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;44;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B57;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;55;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E80;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;6679;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBR2H55;M. BENZ;OF 1721                                           ;2022-08-23;2022.0;DIESEL
2023-10-31 01:58:47.327180;3345;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ4F23;M. BENZ;OF1519;2019-10-25;2019.0;DIESEL
2023-10-31 01:58:47.327180;20;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7H80;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;13;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I91;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;41;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7H83;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;69;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B60;M. BENZ;OF 1721L;2020-07-29;2020.0;DIESEL
2023-10-31 01:58:47.327180;93;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G75;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;76;COMPANHIA CARRIS PORTO ALEGRENSE;JAE1A16;M. BENZ;OF 1721L;2020-08-21;2020.0;DIESEL
2023-10-31 01:58:47.327180;70;COMPANHIA CARRIS PORTO ALEGRENSE;JAD9A16;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;6586;NORTRAN TRANSPORTES COLETIVOS LTDA;JBJ4A14;M. BENZ;OF 1721                                           ;2022-01-06;2021.0;DIESEL
2023-10-31 01:58:47.327180;1046;TRANSPORTES COLETIVOS TREVO LTDA;JBS2G98;M. BENZ;OF 1721                                           ;2022-09-29;2022.0;DIESEL
2023-10-31 01:58:47.327180;3353;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS4E83;M. BENZ;OF 1721                                           ;2022-09-06;2022.0;DIESEL
2023-10-31 01:58:47.327180;1060;TRANSPORTES COLETIVOS TREVO LTDA;JBS4B33;M. BENZ;OF 1721                                           ;2022-09-29;2022.0;DIESEL
2023-10-31 01:58:47.327180;4438;VIACAO ALTO PETROPOLIS LTDA;JBS4I57;M. BENZ;OF 1721                                           ;2022-11-30;2022.0;DIESEL
2023-10-31 01:58:47.327180;4412;VIACAO ALTO PETROPOLIS LTDA;JBS4G07;M. BENZ;OF 1721                                           ;2022-08-31;2022.0;DIESEL
2023-10-31 01:58:47.327180;2114;VIACAO TERESOPOLIS CAVALHADA LTDA;JBT0F60;M. BENZ;O-500M                                            ;2022-11-21;2022.0;DIESEL
2023-10-31 01:58:47.327180;2118;VIACAO TERESOPOLIS CAVALHADA LTDA;JBT1H79;M. BENZ;OF 1721                                           ;2023-01-02;2022.0;DIESEL
2023-10-31 01:58:47.327180;6734;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBT8D85;M. BENZ;OF 1721L;2023-01-18;2022.0;DIESEL
2023-10-31 01:58:47.327180;1167;TRANSPORTES COLETIVOS TREVO LTDA;JBU1H36;M. BENZ;OF 1721                                           ;2023-01-27;2022.0;DIESEL
2023-10-31 01:58:47.327180;4843;AUTO VIACAO PRESIDENTE VARGAS LTDA;JBV2C50;M. BENZ;OF1519;2023-02-27;2022.0;DIESEL
2023-10-31 01:58:47.327180;3364;SUDESTE TRANSPORTES COLETIVOS LTDA;JBX4D75;M. BENZ;OF 1721                                           ;2023-04-13;2022.0;DIESEL
2023-10-31 01:58:47.327180;1197;TRANSPORTES COLETIVOS TREVO LTDA;JCD4A23;M. BENZ;OF 1721L;2023-08-10;2023.0;DIESEL
2023-10-31 01:58:47.327180;1223;TRANSPORTES COLETIVOS TREVO LTDA;JCE4H19;M. BENZ;OF 1721L;2023-08-31;2023.0;DIESEL
2023-10-31 01:58:47.327180;68;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J76;M. BENZ;OF 1721L;2020-08-14;2020.0;DIESEL
2023-10-31 01:58:47.327180;2475;RESTINGA TRANSPORTES COLETIVOS LTDA;JBR3E08;VW                                       ;17230                                             ;2022-08-18;2022.0;DIESEL
2023-10-31 01:58:47.327180;1018;TRANSPORTES COLETIVOS TREVO LTDA;JBS2H65;M. BENZ;OF 1721L;2022-09-29;2022.0;DIESEL
2023-10-31 01:58:47.327180;6698;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBS9A55;M. BENZ;OF 1721                                           ;2022-09-21;2022.0;DIESEL
2023-10-31 01:58:47.327180;6444;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT2C67;M. BENZ;OF1519;2023-01-03;2022.0;DIESEL
2023-10-31 01:58:47.327180;3363;SUDESTE TRANSPORTES COLETIVOS LTDA;JBX4D77;M. BENZ;OF 1721                                           ;2023-04-13;2022.0;DIESEL
